tool	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev
run set	vanilla	vanilla	vanilla	vanilla	vanilla
/var/tmp/vcloud-q3b/BV/	status	cputime (s)	walltime (s)	memory (MB)	host
2018-Preiner-cav18/check_bvsge_bvneg_4bit.smt2	false	0.016087305	0.016837734263390303	19.156992	ben02
2018-Preiner-cav18/check_bvsge_bvneg_64bit.smt2	false	0.016264793	0.016660993918776512	19.156992	ben04
2018-Preiner-cav18/check_bvsge_bvnot_32bit.smt2	false	0.015773902	0.016169998794794083	19.156992	ben04
2018-Preiner-cav18/check_bvsge_bvnot_4bit.smt2	false	0.016127579	0.01687020994722843	19.156992	ben14
2018-Preiner-cav18/check_bvsge_bvnot_64bit.smt2	false	0.01611413	0.016492317896336317	19.156992	ben14
2018-Preiner-cav18/check_bvsge_bvor_32bit.smt2	false	0.074619642	0.05458460981026292	98.103296	ben05
2018-Preiner-cav18/check_bvsge_bvor_4bit.smt2	false	0.068184352	0.05093101225793362	91.119616	ben12
2018-Preiner-cav18/check_bvsge_bvor_64bit.smt2	false	0.092205638	0.06037109484896064	101.208064	ben02
2018-Preiner-cav18/check_bvsge_bvshl0_32bit.smt2	false	0.113539564	0.06736998492851853	100.044800	ben12
2018-Preiner-cav18/check_bvsge_bvshl0_4bit.smt2	false	0.070139487	0.053088059183210135	90.484736	ben05
2018-Preiner-cav18/check_bvsge_bvshl0_64bit.smt2	false	0.625664393	0.23826359119266272	110.907392	ben02
2018-Preiner-cav18/check_bvsge_bvshl1_32bit.smt2	TIMEOUT	301.950622787	100.72888598404825	1088.589824	ben10
2018-Preiner-cav18/check_bvsge_bvshl1_4bit.smt2	false	0.056199899	0.041925027035176754	94.158848	ben08
2018-Preiner-cav18/check_bvsge_bvshl1_64bit.smt2	TIMEOUT	301.954816541	100.74030543584377	1148.547072	ben09
2018-Preiner-cav18/check_bvsge_bvudiv0_32bit.smt2	TIMEOUT	301.94527651	100.70889312401414	948.785152	ben05
2018-Preiner-cav18/check_bvsge_bvudiv0_4bit.smt2	false	0.069823893	0.051925971172749996	92.192768	ben02
